0.46727
0.48547
0.50758
0.52438
0.53878
0.5482
0.55478
0.56585
0.58193
0.59194
0.59884
0.61338
0.62561
0.63459
0.64746
0.65784
0.6666
0.67604
0.68503
0.69173
0.69972
0.70875
0.70225
0.69727
0.6976
0.69299
0.68467
0.67258
0.64566
0.62789
0.59772
0.56237
0.5405
0.5254
0.5037
0.48634
0.471
0.45338
0.43095
0.41878
0.40676
0.39455
0.38164
0.36702
0.34995
0.34443
0.32874
0.313
0.30582
0.29882
0.29151
0.27705
0.26842
0.25841
0.25502
0.23828
0.23164
0.22379
0.22216
0.21027
0.21053
0.208
0.20537
0.20202
0.20679
0.20787
0.20142
0.19887
0.19758
0.19846
0.20897
0.21785
0.2246
0.22681
0.23122
0.23622
0.23329
0.24277
0.24425
0.24713
0.25133
0.25967
0.26453
0.26726
0.26811
0.2901
0.31172
0.32068
0.32328
0.32751
0.33298
0.33055
0.32869
0.33191
0.33421
0.34349
0.3504
0.34592
0.3563
0.35957
