0.10571
0.38313
0.48276
0.12059
0.052986
0.27623
0.72377
0.108
0
0
0.82314
0.2304
0.8655
0.1345
0.12853
0.031719
0.003648
0.99635
0.29154
0.84526
0.69366
0.30634
0.48023
0.51977
0.13103
0.86897
1.05e-12
4.86e-12
0
0
1.12e-12
